Identifier:,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,
 658,    2728,    0.0167,    -944,   -0.0115,    3672,    0.0448,   14938,    0.0912,    9132,    0.1115,    5806,    0.0709,     185,    0.0006,   -2028,   -0.0124,    2213,    0.0135,   -6574,   -0.0201,   -3543,   -0.0216,   -3031,   -0.0185,    2758,    0.0084,    1347,    0.0082,    1411,    0.0086,   -1592,   -0.0024,   -3380,   -0.0103,    1788,    0.0055,   -2391,   -0.0036,    5114,    0.0156,   -7505,   -0.0229,    2919,    0.0045,    3013,    0.0092,     -94,   -0.0003,   -5203,   -0.0318,   -4670,   -0.0570,    -533,   -0.0065,
 659,    4314,    0.0263,       7,    0.0001,    4307,    0.0526,   15569,    0.0950,    9114,    0.1113,    6455,    0.0788,     154,    0.0005,   -2183,   -0.0133,    2337,    0.0143,   -5071,   -0.0155,   -2809,   -0.0171,   -2262,   -0.0138,    3682,    0.0112,    1169,    0.0071,    2513,    0.0153,    -500,   -0.0008,   -3468,   -0.0106,    2968,    0.0091,   -2660,   -0.0041,    5177,    0.0158,   -7837,   -0.0239,    3081,    0.0047,    2343,    0.0072,     738,    0.0023,   -5406,   -0.0330,   -4292,   -0.0524,   -1114,   -0.0136,
 660,    6057,    0.0370,     944,    0.0115,    5113,    0.0624,   16346,    0.0998,    9395,    0.1147,    6951,    0.0849,     499,    0.0015,   -2267,   -0.0138,    2766,    0.0169,   -2974,   -0.0091,   -1713,   -0.0105,   -1261,   -0.0077,    5205,    0.0159,    1120,    0.0068,    4085,    0.0249,    2182,    0.0033,   -2912,   -0.0089,    5094,    0.0155,   -1402,   -0.0021,    5713,    0.0174,   -7115,   -0.0217,    4308,    0.0066,    2102,    0.0064,    2206,    0.0067,   -5296,   -0.0323,   -3707,   -0.0453,   -1589,   -0.0194,
 661,    7775,    0.0475,    1759,    0.0215,    6016,    0.0734,   17235,    0.1052,    9940,    0.1213,    7295,    0.0891,    1130,    0.0034,   -2334,   -0.0142,    3464,    0.0211,    -442,   -0.0013,    -299,   -0.0018,    -143,   -0.0009,    7107,    0.0217,    1169,    0.0071,    5938,    0.0362,    6205,    0.0095,   -1782,   -0.0054,    7987,    0.0244,    1426,    0.0022,    6770,    0.0207,   -5344,   -0.0163,    6397,    0.0098,    2318,    0.0071,    4079,    0.0124,   -4822,   -0.0294,   -2949,   -0.0360,   -1873,   -0.0229,
 662,    9300,    0.0568,    2361,    0.0288,    6939,    0.0847,   18182,    0.1110,   10674,    0.1303,    7508,    0.0917,    1990,    0.0061,   -2402,   -0.0147,    4392,    0.0268,    2349,    0.0072,    1361,    0.0083,     988,    0.0060,    9127,    0.0279,    1271,    0.0078,    7856,    0.0480,   11172,    0.0170,    -185,   -0.0006,   11357,    0.0347,    5679,    0.0087,    8349,    0.0255,   -2670,   -0.0081,    9111,    0.0139,    3008,    0.0092,    6103,    0.0186,   -3974,   -0.0243,   -2061,   -0.0252,   -1913,   -0.0234,
 663,   10499,    0.0641,    2695,    0.0329,    7804,    0.0953,   19115,    0.1167,   11489,    0.1403,    7626,    0.0931,    3051,    0.0093,   -2455,   -0.0150,    5506,    0.0336,    5220,    0.0159,    3174,    0.0194,    2046,    0.0125,   11007,    0.0336,    1373,    0.0084,    9634,    0.0588,   16592,    0.0253,    1756,    0.0054,   14836,    0.0453,   11026,    0.0168,   10397,    0.0317,     629,    0.0019,   12208,    0.0186,    4172,    0.0127,    8036,    0.0245,   -2786,   -0.0170,   -1090,   -0.0133,   -1696,   -0.0207,
 664,   11292,    0.0689,    2750,    0.0336,    8542,    0.1043,   19948,    0.1218,   12255,    0.1496,    7693,    0.0939,    4306,    0.0131,   -2449,   -0.0149,    6755,    0.0412,    8007,    0.0244,    5033,    0.0307,    2974,    0.0182,   12534,    0.0383,    1427,    0.0087,   11107,    0.0678,   21931,    0.0335,    3913,    0.0119,   18018,    0.0550,   17001,    0.0259,   12807,    0.0391,    4194,    0.0128,   15470,    0.0236,    5785,    0.0177,    9685,    0.0296,   -1346,   -0.0082,     -89,   -0.0011,   -1257,   -0.0153,
 665,   11658,    0.0712,    2555,    0.0312,    9103,    0.1111,   20592,    0.1257,   12843,    0.1568,    7749,    0.0946,    5770,    0.0176,   -2319,   -0.0142,    8089,    0.0494,   10572,    0.0323,    6826,    0.0417,    3746,    0.0229,   13582,    0.0415,    1408,    0.0086,   12174,    0.0743,   26705,    0.0407,    6177,    0.0189,   20528,    0.0626,   23076,    0.0352,   15432,    0.0471,    7644,    0.0233,   18730,    0.0286,    7800,    0.0238,   10930,    0.0334,     223,    0.0014,     896,    0.0109,    -673,   -0.0082,
 666,   11640,    0.0710,    2180,    0.0266,    9460,    0.1155,   20970,    0.1280,   13143,    0.1604,    7827,    0.0955,    7452,    0.0227,   -2000,   -0.0122,    9452,    0.0577,   12820,    0.0391,    8454,    0.0516,    4366,    0.0266,   14129,    0.0431,    1318,    0.0080,   12811,    0.0782,   30548,    0.0466,    8473,    0.0259,   22075,    0.0674,   28755,    0.0439,   18109,    0.0553,   10646,    0.0325,   21900,    0.0334,   10153,    0.0310,   11747,    0.0359,    1777,    0.0108,    1823,    0.0223,     -46,   -0.0006,
 667,   11337,    0.0692,    1723,    0.0210,    9614,    0.1174,   21026,    0.1283,   13082,    0.1597,    7944,    0.0970,    9363,    0.0286,   -1433,   -0.0087,   10796,    0.0659,   14706,    0.0449,    9837,    0.0600,    4869,    0.0297,   14268,    0.0435,    1196,    0.0073,   13072,    0.0798,   33275,    0.0508,   10766,    0.0329,   22509,    0.0687,   33663,    0.0514,   20689,    0.0631,   12974,    0.0396,   24975,    0.0381,   12770,    0.0390,   12205,    0.0372,    3179,    0.0194,    2663,    0.0325,     516,    0.0063,
 668,   10886,    0.0664,    1294,    0.0158,    9592,    0.1171,   20735,    0.1266,   12639,    0.1543,    8096,    0.0988,   11491,    0.0351,    -584,   -0.0036,   12075,    0.0737,   16243,    0.0496,   10936,    0.0668,    5307,    0.0324,   14193,    0.0433,    1116,    0.0068,   13077,    0.0798,   34917,    0.0533,   13068,    0.0399,   21849,    0.0667,   37614,    0.0574,   23063,    0.0704,   14551,    0.0444,   28040,    0.0428,   15582,    0.0476,   12458,    0.0380,    4326,    0.0264,    3399,    0.0415,     927,    0.0113,
 669,   10443,    0.0637,     999,    0.0122,    9444,    0.1153,   20109,    0.1227,   11848,    0.1446,    8261,    0.1008,   13806,    0.0421,     551,    0.0034,   13255,    0.0809,   17502,    0.0534,   11753,    0.0717,    5749,    0.0351,   14164,    0.0432,    1178,    0.0072,   12986,    0.0793,   35715,    0.0545,   15428,    0.0471,   20287,    0.0619,   40649,    0.0620,   25187,    0.0769,   15462,    0.0472,   31249,    0.0477,   18529,    0.0565,   12720,    0.0388,    5171,    0.0316,    4033,    0.0492,    1138,    0.0139,
 670,   10158,    0.0620,     924,    0.0113,    9234,    0.1127,   19199,    0.1172,   10797,    0.1318,    8402,    0.1026,   16259,    0.0496,    1941,    0.0118,   14318,    0.0874,   18605,    0.0568,   12336,    0.0753,    6269,    0.0383,   14464,    0.0441,    1494,    0.0091,   12970,    0.0792,   36080,    0.0551,   17914,    0.0547,   18166,    0.0554,   43017,    0.0656,   27083,    0.0827,   15934,    0.0486,   34797,    0.0531,   21569,    0.0658,   13228,    0.0404,    5734,    0.0350,    4579,    0.0559,    1155,    0.0141,
 671,   10149,    0.0619,    1118,    0.0136,    9031,    0.1102,   18088,    0.1104,    9615,    0.1174,    8473,    0.1034,   18780,    0.0573,    3523,    0.0215,   15257,    0.0931,   19709,    0.0601,   12776,    0.0780,    6933,    0.0423,   15344,    0.0468,    2164,    0.0132,   13180,    0.0804,   36522,    0.0557,   20595,    0.0629,   15927,    0.0486,   45132,    0.0689,   28842,    0.0880,   16290,    0.0497,   38887,    0.0593,   24678,    0.0753,   14209,    0.0434,    6099,    0.0372,    5062,    0.0618,    1037,    0.0127,
 672,   10486,    0.0640,    1591,    0.0194,    8895,    0.1086,   16882,    0.1030,    8453,    0.1032,    8429,    0.1029,   21293,    0.0650,    5211,    0.0318,   16082,    0.0982,   20982,    0.0640,   13185,    0.0805,    7797,    0.0476,   16979,    0.0518,    3263,    0.0199,   13716,    0.0837,   37555,    0.0573,   23514,    0.0718,   14041,    0.0429,   47470,    0.0724,   30588,    0.0934,   16882,    0.0515,   43678,    0.0666,   27838,    0.0850,   15840,    0.0483,    6400,    0.0391,    5511,    0.0673,     889,    0.0109,
 673,   11173,    0.0682,    2304,    0.0281,    8869,    0.1083,   15692,    0.0958,    7459,    0.0911,    8233,    0.1005,   23710,    0.0724,    6900,    0.0421,   16810,    0.1026,   22579,    0.0689,   13682,    0.0835,    8897,    0.0543,   19423,    0.0593,    4810,    0.0294,   14613,    0.0892,   39591,    0.0604,   26662,    0.0814,   12929,    0.0395,   50475,    0.0770,   32457,    0.0991,   18018,    0.0550,   49242,    0.0751,   31030,    0.0947,   18212,    0.0556,    6788,    0.0414,    5951,    0.0726,     837,    0.0102,
 674,   12144,    0.0741,    3174,    0.0387,    8970,    0.1095,   14623,    0.0893,    6755,    0.0825,    7868,    0.0960,   25944,    0.0792,    8482,    0.0518,   17462,    0.1066,   24609,    0.0751,   14368,    0.0877,   10241,    0.0625,   22592,    0.0689,    6766,    0.0413,   15826,    0.0966,   42863,    0.0654,   29966,    0.0915,   12897,    0.0394,   54438,    0.0831,   34544,    0.1054,   19894,    0.0607,   55532,    0.0847,   34215,    0.1044,   21317,    0.0651,    7407,    0.0452,    6400,    0.0781,    1007,    0.0123,
 675,   13274,    0.0810,    4089,    0.0499,    9185,    0.1121,   13757,    0.0840,    6415,    0.0783,    7342,    0.0896,   27908,    0.0852,    9858,    0.0602,   18050,    0.1102,   27107,    0.0827,   15299,    0.0934,   11808,    0.0721,   26259,    0.0801,    9018,    0.0550,   17241,    0.1052,   47349,    0.0723,   33276,    0.1016,   14073,    0.0429,   59424,    0.0907,   36876,    0.1125,   22548,    0.0688,   62348,    0.0951,   37318,    0.1139,   25030,    0.0764,    8345,    0.0509,    6856,    0.0837,    1489,    0.0182,
 676,   14383,    0.0878,    4915,    0.0600,    9468,    0.1156,   13133,    0.0802,    6449,    0.0787,    6684,    0.0816,   29517,    0.0901,   10942,    0.0668,   18575,    0.1134,   30011,    0.0916,   16466,    0.1005,   13545,    0.0827,   30082,    0.0918,   11395,    0.0696,   18687,    0.1141,   52763,    0.0805,   36378,    0.1110,   16385,    0.0500,   65219,    0.0995,   39377,    0.1202,   25842,    0.0789,   69346,    0.1058,   40220,    0.1227,   29126,    0.0889,    9619,    0.0587,    7300,    0.0891,    2319,    0.0283,
 677,   15268,    0.0932,    5517,    0.0673,    9751,    0.1190,   12752,    0.0778,    6805,    0.0831,    5947,    0.0726,   30695,    0.0937,   11674,    0.0713,   19021,    0.1161,   33159,    0.1012,   17791,    0.1086,   15368,    0.0938,   33637,    0.1027,   13674,    0.0835,   19963,    0.1218,   58566,    0.0894,   39004,    0.1190,   19562,    0.0597,   71338,    0.1089,   41862,    0.1278,   29476,    0.0900,   76046,    0.1160,   42756,    0.1305,   33290,    0.1016,   11157,    0.0681,    7696,    0.0939,    3461,    0.0422,
 678,   15722,    0.0960,    5774,    0.0705,    9948,    0.1214,   12561,    0.0767,    7366,    0.0899,    5195,    0.0634,   31366,    0.0957,   12017,    0.0733,   19349,    0.1181,   36289,    0.1107,   19121,    0.1167,   17168,    0.1048,   36475,    0.1113,   15611,    0.0953,   20864,    0.1273,   64035,    0.0977,   40863,    0.1247,   23172,    0.0707,   77081,    0.1176,   44047,    0.1344,   33034,    0.1008,   81871,    0.1249,   44720,    0.1365,   37151,    0.1134,   12794,    0.0781,    7989,    0.0975,    4805,    0.0587,
 679,   15562,    0.0950,    5594,    0.0683,    9968,    0.1217,   12473,    0.0761,    7978,    0.0974,    4495,    0.0549,   31458,    0.0960,   11960,    0.0730,   19498,    0.1190,   39061,    0.1192,   20246,    0.1236,   18815,    0.1148,   38185,    0.1165,   16971,    0.1036,   21214,    0.1295,   68355,    0.1043,   41677,    0.1272,   26678,    0.0814,   81621,    0.1245,   45576,    0.1391,   36045,    0.1100,   86207,    0.1315,   45884,    0.1400,   40323,    0.1231,   14301,    0.0873,    8120,    0.0991,    6181,    0.0755,
 680,   14659,    0.0895,    4929,    0.0602,    9730,    0.1188,   12368,    0.0755,    8463,    0.1033,    3905,    0.0477,   30916,    0.0944,   11517,    0.0703,   19399,    0.1184,   41098,    0.1254,   20924,    0.1277,   20174,    0.1231,   38438,    0.1173,   17555,    0.1072,   20883,    0.1275,   70733,    0.1079,   41216,    0.1258,   29517,    0.0901,   84132,    0.1284,   46070,    0.1406,   38062,    0.1162,   88466,    0.1350,   46028,    0.1405,   42438,    0.1295,   15412,    0.0941,    8030,    0.0980,    7382,    0.0901,
 681,   12940,    0.0790,    3773,    0.0461,    9167,    0.1119,   12113,    0.0739,    8653,    0.1056,    3460,    0.0422,   29694,    0.0906,   10719,    0.0654,   18975,    0.1158,   42024,    0.1283,   20914,    0.1277,   21110,    0.1288,   37039,    0.1130,   17231,    0.1052,   19808,    0.1209,   70512,    0.1076,   39332,    0.1200,   31180,    0.0952,   83915,    0.1280,   45185,    0.1379,   38730,    0.1182,   88155,    0.1345,   44967,    0.1372,   43188,    0.1318,   15873,    0.0969,    7673,    0.0937,    8200,    0.1001,
 682,   10418,    0.0636,    2173,    0.0265,    8245,    0.1007,   11580,    0.0707,    8414,    0.1027,    3166,    0.0386,   27768,    0.0847,    9609,    0.0587,   18159,    0.1108,   41523,    0.1267,   20016,    0.1222,   21507,    0.1313,   33943,    0.1036,   15953,    0.0974,   17990,    0.1098,   67261,    0.1026,   35982,    0.1098,   31279,    0.0955,   80502,    0.1228,   42662,    0.1302,   37840,    0.1155,   84942,    0.1296,   42587,    0.1300,   42355,    0.1293,   15481,    0.0945,    7025,    0.0858,    8456,    0.1032,
 683,    7170,    0.0438,     213,    0.0026,    6957,    0.0849,   10663,    0.0651,    7667,    0.0936,    2996,    0.0366,   25139,    0.0767,    8240,    0.0503,   16899,    0.1031,   39384,    0.1202,   18104,    0.1105,   21280,    0.1299,   29268,    0.0893,   13770,    0.0840,   15498,    0.0946,   60835,    0.0928,   31236,    0.0953,   29599,    0.0903,   73735,    0.1125,   38380,    0.1171,   35355,    0.1079,   78700,    0.1201,   38867,    0.1186,   39833,    0.1216,   14129,    0.0862,    6090,    0.0743,    8039,    0.0981,
 684,    3340,    0.0204,   -1988,   -0.0243,    5328,    0.0650,    9290,    0.0567,    6397,    0.0781,    2893,    0.0353,   21841,    0.0667,    6666,    0.0407,   15175,    0.0926,   35536,    0.1085,   15154,    0.0925,   20382,    0.1244,   23268,    0.0710,   10821,    0.0660,   12447,    0.0760,   51405,    0.0784,   25281,    0.0772,   26124,    0.0797,   63787,    0.0973,   32376,    0.0988,   31411,    0.0959,   69532,    0.1061,   33896,    0.1034,   35636,    0.1088,   11823,    0.0722,    4904,    0.0599,    6919,    0.0845,
 685,    -880,   -0.0054,   -4291,   -0.0524,    3411,    0.0416,    7436,    0.0454,    4662,    0.0569,    2774,    0.0339,   17940,    0.0548,    4941,    0.0302,   12999,    0.0793,   30078,    0.0918,   11258,    0.0687,   18820,    0.1149,   16301,    0.0497,    7318,    0.0447,    8983,    0.0548,   39420,    0.0602,   18396,    0.0561,   21024,    0.0642,   51139,    0.0780,   24859,    0.0759,   26280,    0.0802,   57774,    0.0882,   27876,    0.0851,   29898,    0.0912,    8689,    0.0530,    3530,    0.0431,    5159,    0.0630,
 686,   -5277,   -0.0322,   -6554,   -0.0800,    1277,    0.0156,    5125,    0.0313,    2576,    0.0314,    2549,    0.0311,   13531,    0.0413,    3113,    0.0190,   10418,    0.0636,   23264,    0.0710,    6617,    0.0404,   16647,    0.1016,    8787,    0.0268,    3524,    0.0215,    5263,    0.0321,   25555,    0.0390,   10923,    0.0333,   14632,    0.0447,   36511,    0.0557,   16183,    0.0494,   20328,    0.0620,   43960,    0.0671,   21100,    0.0644,   22860,    0.0698,    4961,    0.0303,    2054,    0.0251,    2907,    0.0355,
 687,   -9639,   -0.0588,   -8644,   -0.1055,    -995,   -0.0121,    2425,    0.0148,     295,    0.0036,    2130,    0.0260,    8737,    0.0267,    1223,    0.0075,    7514,    0.0459,   15490,    0.0473,    1522,    0.0093,   13968,    0.0853,    1148,    0.0035,    -287,   -0.0018,    1435,    0.0088,   10619,    0.0162,    3235,    0.0099,    7384,    0.0225,   20753,    0.0317,    6807,    0.0208,   13946,    0.0426,   28777,    0.0439,   13932,    0.0425,   14845,    0.0453,     940,    0.0057,     569,    0.0069,     371,    0.0045,
 688,  -13773,   -0.0841,  -10449,   -0.1276,   -3324,   -0.0406,    -559,   -0.0034,   -2010,   -0.0245,    1451,    0.0177,    3692,    0.0113,    -696,   -0.0042,    4388,    0.0268,    7246,    0.0221,   -3677,   -0.0224,   10923,    0.0667,   -6231,   -0.0190,   -3857,   -0.0235,   -2374,   -0.0145,   -4546,   -0.0069,   -4309,   -0.0132,    -237,   -0.0007,    4740,    0.0072,   -2757,   -0.0084,    7497,    0.0229,   12992,    0.0198,    6760,    0.0206,    6232,    0.0190,   -3045,   -0.0186,    -832,   -0.0102,   -2213,   -0.0270,
 689,  -17527,   -0.1070,  -11888,   -0.1451,   -5639,   -0.0688,   -3700,   -0.0226,   -4176,   -0.0510,     476,    0.0058,   -1464,   -0.0045,   -2623,   -0.0160,    1159,    0.0071,    -942,   -0.0029,   -8620,   -0.0526,    7678,    0.0469,  -13043,   -0.0398,   -6978,   -0.0426,   -6065,   -0.0370,  -19163,   -0.0292,  -11396,   -0.0348,   -7767,   -0.0237,  -10740,   -0.0164,  -12007,   -0.0366,    1267,    0.0039,   -2623,   -0.0040,     -43,   -0.0001,   -2580,   -0.0079,   -6693,   -0.0409,   -2076,   -0.0253,   -4617,   -0.0564,
 690,  -20797,   -0.1269,  -12917,   -0.1577,   -7880,   -0.0962,   -6858,   -0.0419,   -6072,   -0.0741,    -786,   -0.0096,   -6601,   -0.0201,   -4544,   -0.0277,   -2057,   -0.0126,   -8574,   -0.0262,  -12980,   -0.0792,    4406,    0.0269,  -19083,   -0.0582,   -9515,   -0.0581,   -9568,   -0.0584,  -32594,   -0.0497,  -17784,   -0.0543,  -14810,   -0.0452,  -25069,   -0.0383,  -20514,   -0.0626,   -4555,   -0.0139,  -17365,   -0.0265,   -6167,   -0.0188,  -11198,   -0.0342,   -9772,   -0.0596,   -3116,   -0.0380,   -6656,   -0.0813,
 691,  -23531,   -0.1436,  -13527,   -0.1651,  -10004,   -0.1221,   -9905,   -0.0605,   -7618,   -0.0930,   -2287,   -0.0279,  -11612,   -0.0354,   -6459,   -0.0394,   -5153,   -0.0315,  -15238,   -0.0465,  -16505,   -0.1007,    1267,    0.0077,  -24248,   -0.0740,  -11413,   -0.0697,  -12835,   -0.0783,  -44398,   -0.0677,  -23324,   -0.0712,  -21074,   -0.0643,  -37842,   -0.0577,  -27957,   -0.0853,   -9885,   -0.0302,  -30662,   -0.0468,  -11392,   -0.0348,  -19270,   -0.0588,  -12157,   -0.0742,   -3942,   -0.0481,   -8215,   -0.1003,
 692,  -25721,   -0.1570,  -13745,   -0.1678,  -11976,   -0.1462,  -12727,   -0.0777,   -8787,   -0.1073,   -3940,   -0.0481,  -16408,   -0.0501,   -8371,   -0.0511,   -8037,   -0.0491,  -20652,   -0.0630,  -19048,   -0.1163,   -1604,   -0.0098,  -28528,   -0.0871,  -12696,   -0.0775,  -15832,   -0.0966,  -54338,   -0.0829,  -27955,   -0.0853,  -26383,   -0.0805,  -48874,   -0.0746,  -34154,   -0.1042,  -14720,   -0.0449,  -42119,   -0.0643,  -15613,   -0.0476,  -26506,   -0.0809,  -13840,   -0.0845,   -4578,   -0.0559,   -9262,   -0.1131,
 693,  -27396,   -0.1672,  -13624,   -0.1663,  -13772,   -0.1681,  -15240,   -0.0930,   -9609,   -0.1173,   -5631,   -0.0687,  -20932,   -0.0639,  -10287,   -0.0628,  -10645,   -0.0650,  -24701,   -0.0754,  -20584,   -0.1256,   -4117,   -0.0251,  -31989,   -0.0976,  -13460,   -0.0822,  -18529,   -0.1131,  -62373,   -0.0952,  -31698,   -0.0967,  -30675,   -0.0936,  -58165,   -0.0888,  -39062,   -0.1192,  -19103,   -0.0583,  -51537,   -0.0786,  -18843,   -0.0575,  -32694,   -0.0998,  -14927,   -0.0911,   -5081,   -0.0620,   -9846,   -0.1202,
 694,  -28603,   -0.1746,  -13234,   -0.1616,  -15369,   -0.1876,  -17390,   -0.1061,  -10152,   -0.1239,   -7238,   -0.0884,  -25146,   -0.0767,  -12212,   -0.0745,  -12934,   -0.0789,  -27425,   -0.0837,  -21199,   -0.1294,   -6226,   -0.0380,  -34732,   -0.1060,  -13841,   -0.0845,  -20891,   -0.1275,  -68614,   -0.1047,  -34636,   -0.1057,  -33978,   -0.1037,  -65842,   -0.1005,  -42757,   -0.1305,  -23085,   -0.0705,  -58907,   -0.0899,  -21198,   -0.0647,  -37709,   -0.1151,  -15605,   -0.0952,   -5527,   -0.0675,  -10078,   -0.1230,
